taxonID	property	value	remarks
57453	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57459	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57463	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57464	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57465	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57471	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57472	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57475	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57478	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57479	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57482	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57483	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57492	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57494	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57495	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57496	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57499	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57501	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57502	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57506	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57507	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57508	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57510	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57511	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57512	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57516	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57523	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57526	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57527	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57529	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57530	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57531	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57533	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57534	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57535	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57536	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57537	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57538	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57542	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57543	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57545	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57546	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57547	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57551	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57555	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57556	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57557	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57559	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57562	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57565	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57567	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57569	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57570	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57571	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57573	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57575	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57576	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57578	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57580	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57583	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57584	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57585	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57586	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57587	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57588	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57590	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57593	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57595	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57598	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57605	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57608	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57611	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57616	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57619	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57620	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57623	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57632	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57633	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57634	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57640	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57641	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57642	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57645	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57646	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57647	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57648	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57653	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57660	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57661	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57663	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57689	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57690	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57692	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57693	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57694	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57701	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57702	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57707	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57709	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57710	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57711	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57712	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57713	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57714	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57715	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57716	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57719	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57720	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57721	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57723	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57724	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57725	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57731	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57739	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57741	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57742	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57743	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57744	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57745	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57746	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57747	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57748	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57749	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57750	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57751	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57752	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57753	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57755	CITES	Appendix II	Appendix II:Except the species included in Appendix I
